order_id,customer_id,product_id,order_date,quantity,unit_price,status
O07123,C0567,P004,2024-06-30,1,2670.56,returned
O07124,C0003,P035,2024-06-30,2,1332.63,returned
O07125,C1818,P025,2023-06-28,1,2515.42,completed
O07126,C0964,P040,2024-05-26,3,1054.42,returned
O07127,C1810,P004,2024-06-30,2,2726.33,pending
O07128,C1683,P004,2023-11-04,1,2341.96,returned
O07129,C1342,P037,2024-06-30,1,3197.28,returned
O07130,C0539,P008,2023-10-29,5,2520.28,completed
O07131,C0657,P004,2024-06-30,4,2384.63,pending
O07132,C1118,P032,2024-03-30,1,2615.79,pending
O07133,C1041,P035,2023-03-17,1,1257.43,completed
O07134,C0784,P033,2024-06-30,1,3837.51,completed
O07135,C0911,P023,2023-05-08,1,520.46,completed
O07136,C1421,P035,2022-09-04,1,1223.68,completed
O07137,C1840,P008,2023-01-13,1,2588.1,returned
O07138,C0166,P029,2023-10-13,2,1132.84,completed
O07139,C0028,P008,2024-06-30,1,2902.95,completed
O07140,C1797,P018,2024-06-30,1,1634.85,completed
O07141,C1683,P007,2023-12-22,1,413.82,completed
O07142,C1009,P003,2023-01-16,5,3438.91,completed
O07143,C0139,P028,2024-06-30,2,3038.72,completed
O07144,C0443,P031,2024-03-27,1,4292.81,returned
O07145,C1151,P038,2024-05-14,1,2383.0,returned
O07146,C1715,P013,2024-06-30,1,3563.62,completed
O07147,C0365,P039,2024-06-30,1,3758.63,completed
O07148,C0846,P027,2023-06-16,3,1689.92,completed
O07149,C0618,P014,2024-01-24,1,530.42,completed
O07150,C1261,P009,2024-06-30,2,1235.26,completed
O07151,C1163,P028,2023-06-19,1,2749.19,completed
O07152,C0883,P014,2023-01-25,5,508.46,completed
O07153,C0173,P020,2024-06-18,4,3848.74,pending
O07154,C1997,P024,2023-07-28,5,637.19,completed
O07155,C0754,P035,2024-06-28,2,1361.17,completed
O07156,C0782,P015,2024-06-30,3,3832.89,completed
O07157,C1094,P040,2024-06-30,2,1088.85,returned
O07158,C1600,P016,2023-08-25,5,3858.23,completed
O07159,C0407,P018,2024-03-16,1,1864.71,completed
O07160,C1665,P034,2024-04-25,2,852.72,completed
O07161,C1355,P025,2024-04-28,1,2239.17,completed
O07162,C1251,P010,2023-12-27,1,2075.14,completed
O07163,C1594,P016,2024-06-30,3,3730.12,returned
O07164,C1903,P028,2023-04-07,2,2832.37,returned
O07165,C1336,P025,2024-04-15,1,2244.95,completed
O07166,C0977,P039,2024-06-30,1,3446.34,returned
O07167,C1032,P023,2023-09-14,1,592.68,completed
O07168,C1086,P036,2023-10-05,3,1571.37,completed
O07169,C0413,P003,2022-11-02,2,3059.96,pending
O07170,C1633,P035,2024-06-30,1,1253.22,completed
O07171,C1293,P030,2024-06-30,1,886.07,returned
O07172,C0284,P001,2023-11-02,2,1839.85,returned
O07173,C1720,P026,2024-02-21,1,1452.56,completed
O07174,C1036,P005,2024-06-30,4,1288.75,pending
O07175,C0794,P001,2023-11-21,1,1904.99,returned
O07176,C1749,P034,2024-06-30,1,872.36,returned
O07177,C1205,P020,2022-08-30,2,3381.64,completed
O07178,C1115,P018,2024-06-30,1,1772.47,completed
O07179,C0865,P005,2024-06-30,2,1299.61,completed
O07180,C1293,P007,2024-02-17,2,391.48,returned
O07181,C1239,P001,2023-06-14,1,1659.87,completed
O07182,C1088,P017,2024-06-30,2,2738.04,pending
O07183,C1873,P017,2024-03-14,1,2992.15,returned
O07184,C1129,P003,2024-06-25,4,3472.95,completed
O07185,C1838,P016,2024-02-25,1,3652.19,completed
O07186,C1105,P030,2024-06-30,4,901.93,returned
O07187,C0123,P007,2024-06-30,1,395.24,pending
O07188,C1409,P028,2022-05-20,2,2961.84,returned
O07189,C0610,P021,2024-01-24,4,2022.62,pending
O07190,C0976,P020,2024-06-30,1,3300.94,returned
O07191,C1485,P001,2024-06-30,3,1709.41,pending
O07192,C0355,P022,2024-06-30,2,1075.25,returned
O07193,C0219,P027,2023-10-22,2,1810.47,pending
O07194,C1017,P019,2022-05-25,5,3306.85,completed
O07195,C0997,P007,2024-06-30,1,399.24,completed
O07196,C1464,P019,2023-07-02,3,3820.57,completed
O07197,C1722,P022,2024-01-10,1,959.02,returned
O07198,C1217,P018,2024-02-18,5,1700.21,completed
O07199,C1711,P032,2023-11-08,5,2478.32,completed
O07200,C1480,P023,2023-07-11,2,558.97,returned
O07201,C0891,P003,2023-04-07,2,3487.22,returned
O07202,C1067,P026,2024-05-07,1,1249.91,completed
O07203,C0681,P029,2023-10-15,1,1224.44,completed
O07204,C0240,P040,2023-09-20,2,1094.53,completed
O07205,C1726,P022,2024-06-30,2,988.53,completed
O07206,C1360,P010,2024-06-26,1,2181.51,returned
O07207,C0824,P012,2023-09-06,2,1230.01,completed
O07208,C0949,P009,2023-12-15,5,1212.32,pending
O07209,C0556,P028,2022-07-07,2,2662.25,completed
O07210,C0214,P034,2024-06-30,1,847.2,completed
O07211,C1141,P035,2023-04-24,2,1360.52,pending
O07212,C0277,P035,2024-05-25,2,1282.18,returned
O07213,C0283,P023,2023-03-31,2,526.61,pending
O07214,C1515,P012,2023-04-26,2,1293.27,completed
O07215,C0124,P024,2024-06-30,1,631.58,pending
O07216,C0107,P020,2024-06-30,1,3664.93,completed
O07217,C1446,P038,2024-06-30,1,2350.46,completed
O07218,C1284,P001,2024-06-30,2,1657.01,completed
O07219,C0305,P027,2024-06-30,3,1805.17,completed
O07220,C1200,P005,2024-06-30,1,1338.28,pending
O07221,C1858,P001,2023-06-15,1,1678.8,returned
O07222,C0729,P038,2024-04-02,4,2416.48,completed
O07223,C1916,P003,2023-08-11,1,3299.02,pending
O07224,C1781,P026,2024-06-30,1,1408.7,returned
O07225,C1490,P011,2023-10-20,3,3337.75,completed
O07226,C0371,P022,2023-11-15,2,1027.16,pending
O07227,C1913,P013,2024-06-30,1,3476.21,completed
O07228,C0324,P027,2024-06-30,5,1671.81,returned
O07229,C1167,P003,2022-08-02,2,3075.85,pending
O07230,C1391,P026,2024-05-02,3,1261.39,completed
O07231,C1667,P006,2024-06-05,1,1234.56,completed
O07232,C1310,P023,2023-11-01,1,506.11,completed
O07233,C0361,P030,2023-03-31,5,941.11,completed
O07234,C0503,P037,2023-04-18,2,3155.09,returned
O07235,C0694,P028,2024-02-15,2,3038.88,completed
O07236,C1736,P013,2024-06-30,1,3538.3,completed
O07237,C0163,P027,2022-06-16,1,1709.13,pending
O07238,C1797,P013,2024-06-30,2,3588.79,pending
O07239,C1101,P022,2024-06-30,1,1041.93,pending
O07240,C1011,P037,2023-12-02,4,2872.69,completed
O07241,C1483,P023,2023-07-21,4,518.67,pending
O07242,C1511,P015,2022-10-01,1,3794.04,returned
O07243,C1892,P015,2023-01-18,1,3675.86,completed
O07244,C1236,P030,2024-06-13,2,853.33,completed
O07245,C0466,P010,2024-01-14,2,2092.85,returned
O07246,C1076,P032,2024-06-30,2,2721.83,completed
O07247,C0605,P030,2024-06-30,1,902.2,returned
O07248,C1474,P040,2024-06-25,1,1143.45,pending
O07249,C0433,P019,2024-06-30,1,3718.15,returned
O07250,C0923,P005,2024-06-30,1,1299.53,returned
O07251,C1145,P019,2023-01-21,5,3613.73,completed
O07252,C1186,P016,2024-06-30,1,3784.02,completed
O07253,C0249,P033,2024-06-30,1,3856.72,completed
O07254,C1967,P031,2024-05-08,5,3900.72,completed
O07255,C0583,P038,2024-01-06,1,2430.02,completed
O07256,C0962,P037,2024-06-30,2,2958.25,pending
O07257,C1523,P015,2023-03-26,1,3867.11,returned
O07258,C0718,P010,2023-03-01,5,2062.69,completed
O07259,C1883,P018,2023-10-07,1,1877.49,completed
O07260,C1053,P027,2023-12-03,3,1628.34,completed
O07261,C1211,P040,2024-06-30,2,1046.28,returned
O07262,C1106,P018,2024-06-30,3,1805.73,returned
O07263,C0429,P008,2024-03-17,1,2591.01,completed
O07264,C1627,P012,2022-12-10,1,1242.79,completed
O07265,C1991,P033,2024-06-30,1,3793.01,returned
O07266,C1997,P033,2024-05-03,2,4120.39,returned
O07267,C0107,P004,2024-06-30,1,2347.53,completed
O07268,C1274,P002,2024-06-30,2,1178.24,returned
O07269,C1370,P012,2024-06-30,1,1152.49,completed
O07270,C1462,P013,2024-06-30,1,3239.25,completed
O07271,C0007,P039,2024-06-30,2,3349.46,returned
O07272,C0083,P033,2023-09-23,2,4135.71,completed
O07273,C0904,P034,2024-06-30,1,840.07,completed
O07274,C1435,P013,2024-06-30,2,3394.16,completed
O07275,C0797,P007,2024-06-30,3,372.2,completed
O07276,C0549,P038,2022-05-19,2,2382.36,pending
O07277,C1873,P029,2024-03-31,5,1209.64,completed
O07278,C1080,P026,2023-07-26,3,1410.28,completed
O07279,C0207,P023,2024-05-25,1,557.78,pending
O07280,C0643,P031,2023-12-03,4,4170.93,pending
O07281,C1703,P007,2023-06-25,1,374.13,completed
O07282,C0396,P005,2022-12-05,5,1268.31,completed
O07283,C0146,P014,2024-06-30,2,547.96,completed
O07284,C1837,P005,2024-06-30,2,1263.55,completed
O07285,C1760,P025,2024-06-05,1,2202.72,completed
O07286,C1644,P002,2022-06-08,3,1042.35,pending
O07287,C0869,P040,2022-11-30,3,1067.21,pending
O07288,C1373,P004,2023-04-26,3,2480.58,completed
O07289,C1930,P015,2023-08-29,2,3671.78,returned
O07290,C0396,P040,2022-08-15,2,1062.62,completed
O07291,C1817,P025,2024-06-30,5,2263.45,pending
O07292,C0958,P037,2024-01-20,4,3116.27,returned
O07293,C0588,P025,2024-06-30,3,2252.19,pending
O07294,C1386,P031,2023-11-04,1,3927.02,completed
O07295,C0335,P017,2024-06-30,3,2835.58,returned
O07296,C0275,P002,2023-11-26,1,1091.37,completed
O07297,C1501,P020,2024-04-07,3,3460.73,pending
O07298,C0549,P038,2022-05-26,2,2443.45,completed
O07299,C0647,P037,2024-06-30,5,3153.6,returned
O07300,C0361,P017,2024-06-30,2,3002.85,completed
O07301,C1979,P010,2024-06-30,3,2141.07,completed
O07302,C1729,P029,2024-06-30,3,1087.56,returned
O07303,C1082,P001,2023-04-01,2,1664.96,completed
O07304,C1835,P010,2024-06-30,1,2210.96,completed
O07305,C1619,P013,2023-06-12,1,3345.33,returned
O07306,C0268,P031,2023-04-15,1,3938.32,completed
O07307,C1698,P027,2024-03-04,1,1820.8,pending
O07308,C0836,P030,2023-03-05,2,925.09,completed
O07309,C1475,P004,2024-06-30,2,2432.58,completed
O07310,C1575,P001,2022-04-06,5,1761.92,completed
O07311,C0701,P025,2024-01-07,2,2361.01,returned
O07312,C1729,P026,2024-06-30,1,1347.7,completed
O07313,C1486,P038,2024-03-27,2,2485.54,completed
O07314,C0172,P022,2024-03-24,1,1022.16,pending
O07315,C0044,P016,2024-03-28,1,3769.56,completed
O07316,C1826,P012,2024-06-30,1,1255.72,completed
O07317,C1770,P007,2024-06-30,3,412.76,completed
O07318,C0452,P015,2024-06-30,3,3752.37,completed
O07319,C0418,P011,2023-11-26,2,3335.29,returned
O07320,C1453,P005,2024-05-29,2,1348.44,completed
O07321,C1186,P004,2024-06-30,4,2666.92,returned
O07322,C0229,P004,2023-09-11,1,2689.81,completed
O07323,C0885,P008,2024-06-30,1,2542.59,returned
O07324,C1736,P004,2024-06-30,1,2360.03,completed
O07325,C0245,P037,2024-06-30,2,3114.98,returned
O07326,C1247,P013,2024-02-21,1,3369.08,completed
O07327,C0845,P003,2024-06-30,2,3378.18,completed
O07328,C1126,P018,2024-06-30,2,1865.49,completed
O07329,C0307,P033,2023-09-15,1,3957.66,returned
O07330,C1109,P020,2024-06-30,2,3549.21,pending
O07331,C1105,P033,2024-06-30,1,4127.09,returned
O07332,C0714,P026,2024-06-30,5,1409.94,pending
O07333,C1407,P012,2023-07-04,1,1167.14,pending
O07334,C0384,P015,2024-06-30,1,3745.87,completed
O07335,C1168,P005,2023-05-30,4,1229.18,completed
O07336,C1210,P002,2023-05-13,1,1189.24,completed
O07337,C0788,P010,2023-06-14,2,2015.37,completed
O07338,C0783,P034,2023-06-01,5,788.78,pending
O07339,C0327,P012,2024-06-30,4,1265.46,returned
O07340,C0632,P008,2024-06-30,2,2718.04,returned
O07341,C1623,P004,2024-06-30,2,2612.1,completed
O07342,C1360,P007,2024-04-01,1,389.01,completed
O07343,C0961,P006,2024-06-30,3,1085.45,pending
O07344,C0129,P007,2023-11-08,2,358.11,completed
O07345,C0781,P002,2024-06-30,1,1172.9,pending
O07346,C0099,P028,2023-06-12,2,2746.54,completed
O07347,C0123,P035,2024-06-30,1,1178.43,completed
O07348,C1263,P010,2024-01-09,1,2182.35,completed
O07349,C1773,P005,2024-06-30,2,1318.05,returned
O07350,C1618,P039,2024-06-30,1,3557.77,returned
O07351,C1961,P004,2024-06-30,2,2676.72,pending
O07352,C0149,P020,2024-06-30,3,3535.62,returned
O07353,C1784,P007,2024-06-30,1,400.81,completed
O07354,C1711,P018,2024-06-30,1,1628.37,returned
O07355,C0103,P002,2024-06-30,1,1104.37,completed
O07356,C1136,P018,2023-08-01,5,1631.16,pending
O07357,C1327,P032,2024-06-30,2,2661.4,completed
O07358,C1438,P012,2024-06-30,1,1118.47,completed
O07359,C0121,P006,2024-03-04,1,1203.33,pending
O07360,C1772,P006,2024-06-30,1,1173.88,pending
O07361,C0892,P010,2024-02-24,2,2198.51,returned
O07362,C0859,P007,2022-11-28,2,390.24,completed
O07363,C1770,P014,2024-06-30,1,509.56,pending
O07364,C1173,P006,2023-05-09,1,1224.81,returned
O07365,C0476,P017,2024-06-30,4,3139.1,completed
O07366,C0908,P031,2024-06-30,1,4089.76,completed
O07367,C1742,P011,2024-06-30,1,3436.66,pending
O07368,C1350,P024,2024-06-30,1,651.76,completed
O07369,C1103,P006,2024-06-30,1,1182.16,completed
O07370,C0248,P022,2024-06-30,1,1035.77,completed
O07371,C1377,P007,2024-04-04,1,387.49,completed
O07372,C0755,P011,2024-02-22,4,3455.78,completed
O07373,C0029,P014,2024-06-30,2,499.36,returned
O07374,C0655,P021,2024-03-24,1,2143.48,completed
O07375,C0302,P016,2023-03-11,1,3489.05,completed
O07376,C1166,P031,2024-06-30,3,4470.81,completed
O07377,C1932,P011,2024-01-26,2,3624.14,completed
O07378,C0766,P001,2023-11-06,1,1723.19,completed
O07379,C1580,P034,2024-06-30,1,870.55,pending
O07380,C0350,P019,2024-06-30,1,3754.31,pending
O07381,C0327,P025,2024-06-30,1,2466.29,pending
O07382,C0903,P037,2023-04-10,1,3140.25,returned
O07383,C0048,P011,2023-09-19,2,3547.84,pending
O07384,C1950,P014,2023-07-22,1,523.14,completed
O07385,C0722,P009,2024-06-30,3,1155.73,completed
O07386,C1548,P006,2023-12-30,5,1249.71,completed
O07387,C1740,P005,2023-12-02,1,1216.86,completed
O07388,C1303,P002,2024-06-30,5,1050.12,completed
O07389,C1571,P019,2023-10-07,4,3516.03,completed
O07390,C1551,P035,2024-06-30,2,1296.46,completed
O07391,C1508,P006,2023-10-12,1,1145.75,pending
O07392,C1204,P031,2024-06-30,1,3887.56,completed
O07393,C0509,P012,2024-03-19,2,1232.14,completed
O07394,C1635,P010,2023-02-21,2,2256.59,pending
O07395,C0800,P029,2023-12-29,2,1112.51,completed
O07396,C1556,P032,2024-01-05,3,2576.11,completed
O07397,C0681,P011,2022-11-13,2,3880.71,completed
O07398,C1924,P010,2024-06-30,1,2322.47,completed
O07399,C1608,P027,2022-11-22,3,1755.7,completed
O07400,C1205,P025,2024-02-12,1,2382.73,returned
O07401,C0154,P025,2024-06-30,1,2464.06,pending
O07402,C1214,P013,2024-06-30,2,3200.54,completed
O07403,C0076,P034,2023-10-28,1,847.62,pending
O07404,C0289,P025,2022-09-23,1,2407.55,returned
O07405,C0031,P012,2024-04-23,1,1190.72,returned
O07406,C1629,P004,2023-04-29,1,2604.2,completed
O07407,C0738,P039,2024-06-30,1,3744.32,returned
O07408,C1870,P021,2023-09-23,2,2048.66,returned
O07409,C1257,P005,2024-03-03,1,1241.99,pending
O07410,C1083,P040,2024-06-30,2,1144.6,completed
O07411,C1388,P033,2024-06-26,3,3961.42,returned
O07412,C1562,P034,2023-03-23,1,869.38,completed
O07413,C0943,P019,2023-02-05,2,3361.01,completed
O07414,C1442,P002,2024-06-30,1,1185.48,pending
O07415,C0061,P022,2023-08-02,5,1045.74,completed
O07416,C0535,P014,2023-06-08,3,520.13,completed
O07417,C1722,P012,2023-03-30,1,1272.94,returned
O07418,C1016,P014,2024-06-30,3,544.92,completed
O07419,C1589,P038,2024-01-17,1,2664.5,completed
O07420,C1641,P015,2024-06-30,2,3465.6,completed
O07421,C0096,P031,2024-01-28,2,4199.5,returned
O07422,C1050,P012,2023-08-01,1,1141.1,completed
O07423,C0135,P031,2024-05-18,1,3979.75,completed
O07424,C1462,P015,2024-06-30,1,3385.67,returned
O07425,C0731,P029,2024-06-30,1,1046.76,completed
O07426,C0269,P014,2024-06-30,1,484.99,pending
O07427,C0233,P002,2024-06-30,1,1137.29,completed
O07428,C1012,P034,2023-01-01,2,764.21,completed
O07429,C1092,P040,2024-06-30,3,1008.28,completed
O07430,C0050,P008,2024-06-30,1,2576.23,returned
O07431,C0343,P006,2024-06-01,2,1169.56,completed
O07432,C1178,P015,2024-06-30,1,3317.7,completed
O07433,C0942,P012,2024-06-30,3,1129.84,returned
O07434,C1777,P011,2024-02-17,1,3654.97,completed
O07435,C0154,P029,2023-11-06,5,1077.98,pending
O07436,C1337,P006,2024-06-30,3,1121.77,completed
O07437,C1773,P025,2024-06-30,2,2214.97,completed
O07438,C1672,P003,2023-10-14,4,3310.18,returned
O07439,C0321,P019,2024-06-30,1,3661.2,pending
O07440,C1958,P001,2024-06-30,1,1892.86,completed
O07441,C1413,P023,2024-06-30,1,589.56,completed
O07442,C0056,P026,2024-06-30,2,1339.61,completed
O07443,C1996,P003,2024-06-30,1,3491.86,completed
O07444,C0774,P032,2024-04-23,1,2784.38,completed
O07445,C1364,P022,2022-10-04,1,972.87,completed
O07446,C0061,P026,2023-10-27,1,1259.05,pending
O07447,C1710,P019,2024-05-24,5,3535.56,completed
O07448,C1307,P022,2024-06-30,2,1048.7,returned
O07449,C0692,P016,2023-01-24,2,3535.61,returned
O07450,C0462,P034,2024-06-30,5,800.04,completed
O07451,C0411,P039,2024-06-04,1,3386.08,pending
O07452,C0040,P001,2024-06-30,1,1808.56,completed
O07453,C0803,P025,2024-04-02,1,2200.11,completed
O07454,C0882,P016,2023-08-13,2,3563.05,completed
O07455,C0012,P015,2024-03-17,2,3739.59,completed
O07456,C1777,P033,2023-05-10,2,4094.19,completed
O07457,C0796,P011,2024-04-25,1,3630.71,pending
O07458,C0044,P014,2024-03-16,1,486.91,completed
O07459,C0216,P034,2024-04-12,2,832.17,returned
O07460,C1524,P039,2022-07-14,1,3480.27,completed
O07461,C0067,P022,2024-06-30,1,1098.74,pending
O07462,C1895,P025,2023-03-05,3,2361.03,completed
O07463,C1644,P018,2022-06-09,1,1882.15,completed
O07464,C1356,P033,2022-12-03,2,3810.78,completed
O07465,C1502,P028,2024-06-30,1,2864.98,pending
O07466,C1704,P032,2024-06-30,3,2480.71,completed
O07467,C1820,P017,2023-09-08,3,3192.51,returned
O07468,C0165,P015,2022-04-07,1,3684.44,completed
O07469,C0583,P025,2023-12-08,3,2217.29,completed
O07470,C1609,P031,2023-12-01,1,4485.16,returned
O07471,C1921,P022,2024-02-06,1,1079.0,completed
O07472,C1189,P023,2024-06-30,1,553.92,completed
O07473,C0102,P040,2023-01-27,4,1177.64,pending
O07474,C0717,P031,2023-09-11,1,4081.41,completed
O07475,C0277,P009,2024-06-30,2,1169.12,completed
O07476,C0078,P002,2024-06-30,2,1179.63,completed
O07477,C0663,P034,2022-07-12,1,846.2,completed
O07478,C0906,P010,2023-12-21,3,2131.12,returned
O07479,C0606,P032,2022-09-20,1,2592.69,completed
O07480,C0356,P011,2024-06-30,1,3869.71,completed
O07481,C1354,P006,2024-02-14,1,1202.69,returned
O07482,C0863,P012,2023-03-04,2,1296.04,completed
O07483,C0613,P032,2023-04-24,1,2699.5,completed
O07484,C0796,P029,2024-03-15,2,1110.15,pending
O07485,C0550,P011,2024-06-30,2,3597.52,pending
O07486,C0419,P040,2023-11-13,2,1113.57,completed
O07487,C0054,P011,2024-06-30,3,3584.38,completed
O07488,C0889,P009,2023-02-04,3,1284.31,returned
O07489,C0584,P018,2024-06-30,2,1868.17,returned
O07490,C0771,P030,2024-06-30,2,862.02,completed
O07491,C0678,P036,2024-06-30,1,1423.97,completed
O07492,C1329,P016,2022-11-19,3,3899.37,pending
O07493,C1189,P010,2024-06-30,1,2293.78,pending
O07494,C1186,P033,2024-06-30,1,3634.36,pending
O07495,C0706,P022,2024-06-30,3,953.99,completed
O07496,C1083,P010,2024-06-30,1,2101.43,completed
O07497,C0505,P035,2022-10-05,3,1227.3,pending
O07498,C0242,P008,2023-08-26,3,2768.44,pending
O07499,C0073,P012,2024-06-30,2,1157.58,pending
O07500,C1580,P022,2023-12-07,1,1096.7,returned
O07501,C0450,P035,2022-08-25,1,1169.2,pending
O07502,C1846,P019,2024-06-30,1,3685.09,returned
O07503,C0951,P038,2024-06-30,1,2570.03,completed
O07504,C1192,P008,2024-06-30,2,2664.27,returned
O07505,C1805,P038,2023-04-15,1,2534.95,returned
O07506,C0601,P023,2024-06-30,4,528.78,returned
O07507,C1211,P020,2024-06-30,1,3550.53,returned
O07508,C0965,P036,2022-10-28,2,1398.58,completed
O07509,C1526,P027,2023-10-15,1,1736.79,pending
O07510,C1874,P040,2024-06-30,1,1070.81,returned
O07511,C0465,P031,2023-04-11,1,4523.65,completed
O07512,C1002,P013,2023-07-05,2,3401.17,completed
O07513,C1170,P003,2024-06-30,1,3261.92,completed
O07514,C1400,P017,2023-06-23,1,2848.69,completed
O07515,C0044,P026,2024-06-30,2,1435.27,completed
O07516,C1945,P033,2024-06-30,1,4148.21,pending
O07517,C0176,P028,2024-06-30,1,2780.15,completed
O07518,C1195,P031,2022-07-28,3,3975.66,completed
O07519,C0382,P028,2023-12-10,2,2820.42,completed
O07520,C0948,P035,2024-05-18,1,1202.88,completed
O07521,C1077,P013,2024-06-30,1,3160.3,returned
O07522,C1466,P028,2023-04-08,2,2682.57,completed
O07523,C0134,P019,2024-06-30,1,3793.02,completed
O07524,C0052,P014,2023-07-06,1,524.41,completed
O07525,C1502,P020,2024-06-30,1,3765.27,completed
O07526,C1909,P027,2024-02-23,4,1693.55,completed
O07527,C0132,P007,2024-06-30,3,385.38,completed
O07528,C1214,P026,2024-06-30,1,1351.1,completed
O07529,C0029,P034,2024-06-30,4,787.65,pending
O07530,C0399,P008,2022-07-18,1,2815.15,returned
O07531,C1039,P026,2023-07-31,1,1342.33,pending
O07532,C1085,P017,2022-07-04,4,2981.31,pending
O07533,C0078,P009,2024-06-30,1,1317.48,completed
O07534,C1139,P011,2024-06-30,1,3610.28,completed
O07535,C1419,P003,2024-06-30,4,3480.03,returned
O07536,C0446,P013,2024-03-15,1,3362.99,completed
O07537,C1058,P013,2022-11-16,1,3130.75,completed
O07538,C1208,P034,2022-08-16,2,752.93,completed
O07539,C0014,P015,2024-06-30,1,3814.88,pending
O07540,C1613,P018,2024-01-29,2,1815.83,returned
O07541,C0587,P027,2023-06-24,1,1619.61,returned
O07542,C0405,P027,2023-12-06,2,1594.93,completed
O07543,C1897,P009,2023-12-02,4,1160.8,returned
O07544,C1659,P036,2024-06-30,1,1358.25,completed
O07545,C1840,P038,2023-06-17,1,2569.93,pending
O07546,C0511,P012,2023-11-13,1,1195.51,completed
O07547,C0836,P016,2022-03-10,1,3588.81,returned
O07548,C1555,P030,2024-06-30,1,833.24,returned
O07549,C0635,P001,2024-06-30,1,1768.15,completed
O07550,C1087,P005,2024-06-30,1,1319.95,completed
O07551,C1204,P027,2023-10-31,1,1589.06,pending
O07552,C1046,P016,2024-06-30,1,3782.61,pending
O07553,C1328,P022,2023-11-21,4,1030.04,completed
O07554,C1592,P010,2024-06-30,5,2262.26,returned
O07555,C1324,P007,2024-06-30,1,389.14,completed
O07556,C1216,P016,2023-11-01,3,3655.36,pending
O07557,C1494,P016,2024-05-31,4,3868.21,completed
O07558,C0899,P020,2023-06-11,3,3527.17,completed
O07559,C0698,P011,2024-06-30,1,3365.84,returned
O07560,C1021,P002,2024-02-17,1,1114.57,returned
O07561,C1007,P006,2022-07-31,1,1247.84,completed
O07562,C1150,P017,2023-02-08,1,2786.71,completed
O07563,C0077,P013,2024-06-30,3,3127.76,pending
O07564,C0915,P033,2024-06-04,1,3748.05,returned
O07565,C1116,P036,2024-06-30,1,1357.08,completed
O07566,C1645,P029,2023-12-22,1,1120.52,returned
O07567,C1996,P040,2024-06-30,4,1125.64,completed
O07568,C1446,P027,2024-06-30,2,1806.41,completed
O07569,C0874,P031,2024-06-30,1,4342.67,pending
O07570,C1124,P015,2024-04-23,5,3534.27,completed
O07571,C1384,P031,2022-12-25,2,4434.61,returned
O07572,C1600,P033,2023-04-01,1,3770.86,returned
O07573,C0928,P032,2023-11-26,4,2564.74,completed
O07574,C1410,P018,2024-04-09,5,1772.91,returned
O07575,C0151,P033,2023-11-05,4,3751.92,completed
O07576,C0640,P037,2024-06-30,4,2874.07,pending
O07577,C1816,P003,2024-06-30,1,3188.42,completed
O07578,C0009,P023,2023-12-30,3,538.8,completed
O07579,C0319,P031,2022-06-11,3,3984.47,completed
O07580,C1617,P036,2024-02-05,2,1357.41,returned
O07581,C1555,P001,2024-06-30,5,1775.28,returned
O07582,C0427,P038,2022-11-19,1,2381.65,pending
O07583,C1679,P020,2022-07-10,1,3435.02,completed
O07584,C0896,P036,2024-06-30,4,1461.7,returned
O07585,C0653,P008,2023-06-27,1,2701.96,completed
O07586,C1259,P030,2024-06-30,4,811.56,returned
O07587,C1737,P014,2023-12-24,2,496.35,completed
O07588,C0482,P040,2023-11-06,1,1033.49,returned
O07589,C1627,P038,2023-10-08,1,2436.72,completed
O07590,C0136,P024,2024-06-30,1,618.02,returned
O07591,C0618,P025,2024-06-30,1,2240.43,completed
O07592,C1992,P032,2023-12-14,2,2731.62,completed
O07593,C0808,P022,2022-04-17,5,1015.42,pending
O07594,C1469,P019,2024-06-30,1,3589.93,completed
O07595,C1596,P028,2024-04-14,4,2998.94,returned
O07596,C1800,P005,2024-04-30,2,1215.97,completed
O07597,C0903,P026,2023-10-30,1,1399.4,completed
O07598,C0598,P024,2024-06-30,1,628.08,pending
O07599,C0188,P006,2024-06-30,1,1106.46,returned
O07600,C1776,P029,2024-06-17,1,1106.72,completed
O07601,C0539,P002,2023-11-23,1,1045.75,completed
O07602,C0856,P024,2024-02-12,1,669.89,pending
O07603,C0323,P020,2024-06-30,2,3628.38,returned
O07604,C1206,P025,2023-08-13,2,2393.88,completed
O07605,C1053,P021,2024-06-30,2,1838.93,completed
O07606,C0593,P002,2024-06-30,1,1186.9,completed
O07607,C1079,P017,2024-06-30,1,2802.6,returned
O07608,C0248,P016,2024-06-30,3,3769.86,completed
O07609,C0324,P039,2024-06-30,1,3217.5,completed
O07610,C0603,P005,2024-06-30,2,1193.37,completed
O07611,C0563,P022,2023-03-22,3,1036.54,pending
O07612,C0063,P031,2023-07-17,1,4140.05,pending
O07613,C0994,P016,2024-01-16,1,3786.77,returned
O07614,C0714,P034,2024-06-30,5,810.68,completed
O07615,C1326,P024,2024-06-30,1,661.33,completed
O07616,C0203,P026,2023-11-12,1,1353.27,returned
O07617,C0997,P024,2024-06-30,3,647.9,completed
O07618,C1523,P009,2022-11-10,1,1248.46,returned
O07619,C0447,P006,2023-09-19,2,1151.77,completed
O07620,C1597,P038,2024-06-30,5,2618.73,completed
O07621,C1716,P020,2024-06-30,1,3675.48,completed
O07622,C1103,P040,2024-06-30,4,1053.22,completed
O07623,C0417,P034,2024-06-30,1,863.55,returned
