order_id,customer_id,product_id,order_date,quantity,unit_price,line_revenue,status,is_completed
O07788,C0536,P028,2024-06-30,1,2700.68,2700.68,completed,True
O07789,C0622,P040,2024-06-30,1,1145.43,1145.43,completed,True
O07790,C0845,P012,2024-06-30,1,1190.22,1190.22,returned,False
O07791,C0214,P024,2024-06-30,2,595.35,1190.7,pending,False
O07792,C0609,P017,2024-06-30,2,2750.0,5500.0,completed,True
O07793,C0015,P002,2024-06-30,1,1169.67,1169.67,completed,True
O07794,C1399,P034,2022-12-28,5,816.34,4081.7,returned,False
O07795,C0640,P030,2024-06-30,2,827.59,1655.18,pending,False
O07796,C1365,P008,2024-06-30,1,2711.96,2711.96,returned,False
O07797,C1098,P013,2024-04-21,1,3213.04,3213.04,completed,True
O07798,C1305,P017,2024-01-21,1,2874.46,2874.46,pending,False
O07799,C1100,P025,2022-07-30,4,2438.81,9755.24,completed,True
O07800,C1653,P020,2024-06-30,1,3532.73,3532.73,completed,True
O07801,C0638,P007,2023-08-28,3,359.61,1078.83,pending,False
O07802,C1344,P003,2023-03-16,2,3201.43,6402.86,returned,False
O07803,C1771,P037,2022-11-26,2,3114.72,6229.44,completed,True
O07804,C1289,P037,2024-01-21,2,3100.86,6201.72,completed,True
O07805,C1065,P019,2024-06-30,2,3775.74,7551.48,completed,True
O07806,C1381,P009,2023-10-08,1,1143.3,1143.3,returned,False
O07807,C1004,P007,2024-03-10,4,377.48,1509.92,pending,False
O07808,C0693,P039,2023-06-11,1,3539.11,3539.11,returned,False
O07809,C0578,P032,2023-10-01,2,2812.17,5624.34,completed,True
O07810,C1869,P001,2024-06-30,2,1656.23,3312.46,pending,False
O07811,C1219,P011,2024-01-10,2,3361.57,6723.14,returned,False
O07812,C0536,P039,2024-06-22,2,3425.1,6850.2,pending,False
O07813,C1534,P003,2023-05-07,1,3347.63,3347.63,returned,False
O07814,C0862,P021,2023-11-12,1,1961.39,1961.39,completed,True
O07815,C1137,P009,2024-03-29,2,1313.66,2627.32,completed,True
O07816,C1127,P021,2024-03-16,1,2146.72,2146.72,completed,True
O07817,C0028,P001,2024-06-30,1,1805.98,1805.98,completed,True
O07818,C1768,P036,2023-11-08,2,1342.11,2684.22,completed,True
O07819,C0001,P022,2023-07-30,4,1011.66,4046.64,completed,True
O07820,C1119,P034,2023-07-15,2,835.57,1671.14,completed,True
O07821,C0105,P001,2023-06-21,1,1665.72,1665.72,pending,False
O07822,C0129,P037,2024-01-08,2,3241.83,6483.66,completed,True
O07823,C1789,P038,2024-06-30,1,2673.61,2673.61,returned,False
O07824,C0343,P024,2023-08-16,1,616.33,616.33,completed,True
O07825,C1998,P036,2024-06-30,1,1341.08,1341.08,completed,True
O07826,C0931,P040,2024-06-30,2,1151.37,2302.74,pending,False
O07827,C0632,P036,2024-06-12,1,1419.03,1419.03,completed,True
O07828,C0628,P011,2024-06-30,2,3565.05,7130.1,pending,False
O07829,C1194,P035,2024-06-30,1,1292.24,1292.24,pending,False
O07830,C0664,P039,2023-04-14,1,3549.7,3549.7,completed,True
O07831,C1926,P024,2022-09-26,1,634.38,634.38,completed,True
O07832,C0933,P033,2023-04-27,2,3797.19,7594.38,completed,True
O07833,C1327,P039,2024-06-30,1,3450.89,3450.89,pending,False
O07834,C0055,P021,2022-12-28,5,2006.25,10031.25,completed,True
O07835,C0426,P010,2023-12-02,2,2014.83,4029.66,pending,False
O07836,C1232,P004,2024-01-26,5,2696.66,13483.3,pending,False
O07837,C0610,P028,2024-02-02,1,2767.93,2767.93,completed,True
O07838,C1336,P012,2023-12-24,1,1271.06,1271.06,pending,False
O07839,C1260,P007,2024-06-30,1,406.52,406.52,pending,False
O07840,C0166,P036,2023-09-21,5,1567.18,7835.9,returned,False
O07841,C1283,P033,2024-06-30,1,4130.63,4130.63,completed,True
O07842,C1098,P018,2024-06-30,2,1640.14,3280.28,completed,True
O07843,C1181,P027,2024-03-24,1,1820.66,1820.66,pending,False
O07844,C1987,P023,2024-06-30,2,578.86,1157.72,returned,False
O07845,C1346,P002,2023-04-01,3,1111.26,3333.78,completed,True
O07846,C0729,P002,2023-09-01,1,1173.03,1173.03,completed,True
O07847,C1770,P021,2024-03-02,1,2048.34,2048.34,pending,False
O07848,C0264,P023,2023-07-24,5,584.59,2922.95,completed,True
O07849,C1789,P027,2024-06-30,2,1762.79,3525.58,pending,False
O07850,C0550,P039,2024-06-30,2,3205.86,6411.72,completed,True
O07851,C1423,P036,2024-06-30,1,1525.07,1525.07,returned,False
O07852,C1756,P018,2023-02-04,2,1712.09,3424.18,completed,True
O07853,C1608,P003,2023-06-18,1,3566.83,3566.83,completed,True
O07854,C0238,P003,2024-06-30,1,3393.73,3393.73,completed,True
O07855,C0632,P018,2024-06-30,3,1642.35,4927.05,completed,True
O07856,C1657,P032,2023-07-10,4,2767.0,11068.0,pending,False
O07857,C0982,P019,2024-06-30,1,3400.37,3400.37,completed,True
O07858,C1934,P035,2024-06-30,1,1248.18,1248.18,pending,False
O07859,C1236,P040,2023-02-23,1,1142.97,1142.97,completed,True
O07860,C0076,P027,2024-06-30,1,1745.83,1745.83,completed,True
O07861,C1286,P006,2024-06-30,2,1217.13,2434.26,completed,True
O07862,C0094,P010,2024-06-30,1,1990.0,1990.0,pending,False
O07863,C0977,P030,2024-06-30,1,951.98,951.98,returned,False
O07864,C1138,P012,2023-11-02,4,1284.51,5138.04,returned,False
O07865,C0705,P024,2024-06-30,2,616.2,1232.4,completed,True
O07866,C1043,P036,2024-06-30,1,1431.34,1431.34,pending,False
O07867,C0738,P028,2023-11-19,3,2740.05,8220.15,pending,False
O07868,C0977,P011,2024-06-30,2,3517.63,7035.26,pending,False
O07869,C0969,P015,2022-08-03,1,3324.22,3324.22,completed,True
O07870,C0722,P026,2024-05-05,2,1321.87,2643.74,completed,True
O07871,C0489,P029,2024-05-20,2,1109.8,2219.6,pending,False
O07872,C0544,P033,2024-01-27,1,3920.52,3920.52,completed,True
O07873,C1676,P020,2022-08-31,1,3477.64,3477.64,returned,False
O07874,C0435,P031,2024-03-26,1,4278.07,4278.07,completed,True
O07875,C1329,P005,2022-04-28,2,1298.31,2596.62,completed,True
O07876,C0406,P029,2024-06-30,3,1112.54,3337.62,pending,False
O07877,C0714,P037,2024-05-29,1,2868.2,2868.2,pending,False
O07878,C1924,P013,2024-06-30,1,3561.12,3561.12,completed,True
O07879,C0592,P040,2023-04-20,2,1085.54,2171.08,returned,False
O07880,C1473,P006,2024-04-04,2,1224.78,2449.56,returned,False
O07881,C0905,P030,2024-06-30,1,928.2,928.2,returned,False
O07882,C0106,P035,2024-06-30,2,1158.86,2317.72,pending,False
O07883,C1065,P039,2024-06-30,1,3261.24,3261.24,completed,True
O07884,C0458,P027,2024-06-30,2,1643.52,3287.04,completed,True
O07885,C1238,P020,2024-03-13,3,3513.31,10539.93,pending,False
O07886,C1093,P014,2024-06-30,2,514.21,1028.42,returned,False
O07887,C1295,P034,2024-03-01,2,858.86,1717.72,returned,False
O07888,C0629,P034,2024-06-29,2,823.63,1647.26,completed,True
O07889,C0167,P027,2024-04-25,2,1613.42,3226.84,completed,True
O07890,C1854,P029,2024-06-30,3,1181.19,3543.57,completed,True
O07891,C1761,P013,2024-06-30,2,3131.0,6262.0,returned,False
O07892,C0041,P021,2023-07-29,2,1985.3,3970.6,completed,True
O07893,C0287,P035,2024-06-30,3,1220.08,3660.24,completed,True
O07894,C1273,P035,2024-06-25,3,1350.99,4052.97,returned,False
O07895,C1174,P024,2024-06-30,2,666.7,1333.4,completed,True
O07896,C0852,P006,2024-06-30,1,1156.34,1156.34,completed,True
O07897,C0924,P007,2022-12-31,3,396.8,1190.4,completed,True
O07898,C0714,P020,2024-06-30,1,3714.09,3714.09,completed,True
O07899,C0672,P012,2024-06-30,1,1277.0,1277.0,pending,False
O07900,C0115,P019,2022-08-03,1,3742.09,3742.09,completed,True
O07901,C1879,P025,2022-09-21,5,2495.68,12478.4,returned,False
O07902,C0553,P022,2024-05-28,1,1065.73,1065.73,pending,False
O07903,C0258,P027,2024-06-30,1,1705.66,1705.66,completed,True
O07904,C0316,P007,2024-06-30,1,393.0,393.0,completed,True
O07905,C0266,P005,2023-12-09,1,1254.7,1254.7,returned,False
O07906,C0795,P019,2024-06-30,1,3380.12,3380.12,returned,False
O07907,C0005,P025,2024-06-30,5,2263.39,11316.95,completed,True
O07908,C0816,P005,2023-07-21,2,1308.22,2616.44,pending,False
O07909,C1649,P032,2024-06-30,1,2483.43,2483.43,completed,True
O07910,C0194,P006,2024-06-30,1,1183.33,1183.33,completed,True
O07911,C1940,P007,2023-12-04,1,393.98,393.98,returned,False
O07912,C1891,P024,2023-12-28,1,655.46,655.46,completed,True
O07913,C1098,P011,2024-06-30,1,3708.11,3708.11,completed,True
O07914,C1684,P022,2024-01-17,1,1014.05,1014.05,completed,True
O07915,C0526,P021,2024-06-20,4,2128.05,8512.2,completed,True
O07916,C0094,P005,2024-06-30,5,1381.9,6909.5,pending,False
O07917,C0035,P018,2023-10-14,1,1780.3,1780.3,pending,False
O07918,C0277,P024,2024-06-30,3,597.56,1792.68,completed,True
O07919,C0106,P032,2024-06-30,1,2569.78,2569.78,pending,False
O07920,C1628,P015,2024-05-09,1,3505.66,3505.66,completed,True
O07921,C0823,P033,2023-04-22,1,3984.36,3984.36,pending,False
O07922,C1578,P036,2023-12-20,1,1390.12,1390.12,pending,False
O07923,C1594,P020,2024-06-30,2,3512.8,7025.6,pending,False
O07924,C0087,P023,2024-06-30,2,547.55,1095.1,completed,True
O07925,C1691,P034,2024-06-30,1,834.79,834.79,completed,True
O07926,C0832,P025,2024-06-30,1,2442.83,2442.83,completed,True
O07927,C0623,P030,2024-06-30,4,864.12,3456.48,completed,True
O07928,C0932,P001,2024-02-03,1,1845.43,1845.43,returned,False
O07929,C0711,P034,2024-05-12,2,833.22,1666.44,completed,True
O07930,C1323,P021,2024-03-14,2,1955.25,3910.5,pending,False
O07931,C1018,P009,2024-06-30,1,1162.37,1162.37,completed,True
O07932,C0087,P016,2024-06-30,1,3641.88,3641.88,completed,True
O07933,C1176,P003,2023-11-27,3,3502.09,10506.27,returned,False
O07934,C1717,P016,2022-06-28,1,3547.55,3547.55,pending,False
O07935,C0161,P006,2024-06-30,3,1247.54,3742.62,completed,True
O07936,C1707,P010,2022-05-20,2,2022.71,4045.42,completed,True
O07937,C0443,P036,2024-03-31,1,1543.02,1543.02,completed,True
O07938,C0553,P009,2023-10-31,2,1313.88,2627.76,completed,True
O07939,C0280,P017,2023-09-24,2,2811.34,5622.68,completed,True
O07940,C0492,P010,2023-10-28,1,2030.66,2030.66,completed,True
O07941,C0031,P007,2023-07-12,1,381.37,381.37,pending,False
O07942,C0351,P011,2024-06-30,1,3474.03,3474.03,completed,True
O07943,C1313,P032,2024-06-30,2,2714.46,5428.92,completed,True
O07944,C0688,P011,2024-01-28,2,3908.03,7816.06,completed,True
O07945,C1303,P027,2024-06-30,1,1646.11,1646.11,pending,False
O07946,C0563,P032,2023-06-16,3,2532.27,7596.81,pending,False
O07947,C1544,P030,2024-06-30,1,944.8,944.8,completed,True
O07948,C0770,P018,2023-09-26,1,1682.16,1682.16,returned,False
O07949,C0082,P004,2024-06-30,1,2705.27,2705.27,completed,True
O07950,C0772,P009,2024-01-24,1,1166.05,1166.05,completed,True
O07951,C1478,P028,2024-06-30,1,2950.91,2950.91,returned,False
O07952,C0142,P013,2023-07-04,1,3375.8,3375.8,completed,True
O07953,C0658,P035,2023-11-19,2,1303.01,2606.02,returned,False
O07954,C0401,P012,2024-06-30,2,1155.43,2310.86,pending,False
O07955,C0320,P018,2023-11-02,1,1798.44,1798.44,completed,True
O07956,C0382,P034,2023-09-22,3,778.13,2334.39,completed,True
O07957,C0404,P021,2023-06-14,1,1879.93,1879.93,completed,True
O07958,C1232,P025,2022-04-09,1,2445.85,2445.85,pending,False
O07959,C1765,P019,2024-06-30,4,3731.45,14925.8,completed,True
O07960,C1798,P007,2024-01-01,5,372.12,1860.6,completed,True
O07961,C0638,P011,2023-06-18,1,3916.37,3916.37,completed,True
O07962,C1661,P025,2023-07-15,1,2193.36,2193.36,pending,False
O07963,C0452,P015,2024-06-30,4,3698.22,14792.88,completed,True
O07964,C0071,P027,2023-11-24,4,1760.55,7042.2,pending,False
O07965,C1417,P013,2022-12-13,2,3306.38,6612.76,completed,True
O07966,C0722,P022,2024-02-29,2,1070.54,2141.08,completed,True
O07967,C0425,P029,2023-09-25,2,1219.42,2438.84,completed,True
O07968,C1614,P006,2024-06-30,2,1214.63,2429.26,pending,False
O07969,C0045,P016,2024-06-30,3,3749.95,11249.85,completed,True
O07970,C0697,P031,2024-06-30,1,4102.18,4102.18,pending,False
O07971,C1433,P023,2024-06-21,3,546.54,1639.62,completed,True
O07972,C0373,P013,2024-06-30,1,3318.78,3318.78,pending,False
O07973,C0863,P036,2022-11-05,1,1532.88,1532.88,pending,False
O07974,C1692,P026,2024-06-30,2,1309.67,2619.34,completed,True
O07975,C0345,P007,2024-06-30,1,369.02,369.02,completed,True
O07976,C1955,P025,2024-06-30,3,2199.16,6597.48,returned,False
O07977,C1171,P009,2023-02-10,1,1315.63,1315.63,completed,True
O07978,C1529,P022,2023-05-23,3,1048.24,3144.72,completed,True
O07979,C1645,P017,2024-06-30,4,2785.8,11143.2,completed,True
O07980,C1528,P004,2024-06-30,4,2696.25,10785.0,completed,True
O07981,C1514,P012,2024-06-30,2,1310.03,2620.06,completed,True
O07982,C0866,P027,2024-06-30,1,1816.52,1816.52,pending,False
O07983,C0054,P037,2024-06-30,3,3246.8,9740.4,completed,True
O07984,C1165,P020,2024-06-30,1,3430.9,3430.9,returned,False
O07985,C1683,P011,2023-11-29,3,3831.05,11493.15,completed,True
O07986,C1556,P010,2022-10-05,1,2096.74,2096.74,completed,True
O07987,C0288,P005,2024-06-30,1,1221.56,1221.56,completed,True
O07988,C1425,P014,2024-06-30,1,508.07,508.07,completed,True
O07989,C0390,P003,2024-04-05,2,3224.13,6448.26,returned,False
O07990,C1093,P002,2023-11-19,2,1171.21,2342.42,completed,True
O07991,C0494,P012,2023-01-26,1,1188.79,1188.79,returned,False
O07992,C0565,P029,2024-06-30,1,1146.68,1146.68,completed,True
O07993,C0891,P025,2024-02-11,1,2246.16,2246.16,returned,False
O07994,C1285,P003,2024-05-27,1,3398.12,3398.12,completed,True
O07995,C0943,P006,2024-04-15,2,1200.57,2401.14,completed,True
O07996,C0224,P019,2023-07-08,5,3818.76,19093.8,pending,False
O07997,C1580,P024,2023-11-03,1,646.23,646.23,completed,True
O07998,C0215,P033,2023-09-15,1,4087.88,4087.88,completed,True
O07999,C0053,P017,2024-02-24,2,3135.02,6270.04,completed,True
O08000,C0900,P013,2023-02-16,2,3453.67,6907.34,completed,True
O08001,C1880,P012,2024-05-03,5,1172.97,5864.85,pending,False
O08002,C0426,P027,2023-11-30,1,1814.26,1814.26,completed,True
O08003,C0267,P004,2024-06-30,1,2612.57,2612.57,completed,True
O08004,C1403,P005,2024-05-07,1,1247.99,1247.99,completed,True
O08005,C0445,P024,2023-01-06,2,633.26,1266.52,pending,False
O08006,C0649,P025,2023-11-11,1,2480.19,2480.19,returned,False
O08007,C1980,P008,2024-04-23,1,2636.04,2636.04,completed,True
O08008,C0708,P022,2023-05-12,1,1029.95,1029.95,completed,True
O08009,C0545,P030,2023-03-03,1,909.21,909.21,completed,True
O08010,C0702,P035,2024-06-30,1,1179.75,1179.75,completed,True
O08011,C0251,P006,2023-07-29,4,1144.79,4579.16,returned,False
O08012,C1733,P017,2022-11-19,1,2914.46,2914.46,completed,True
O08013,C0540,P003,2023-06-28,1,3391.74,3391.74,returned,False
O08014,C1974,P001,2024-06-12,2,1925.22,3850.44,returned,False
O08015,C0383,P023,2024-06-30,1,579.67,579.67,completed,True
O08016,C1018,P032,2024-06-30,4,2490.17,9960.68,completed,True
O08017,C0899,P021,2023-05-19,2,2003.24,4006.48,completed,True
O08018,C0658,P020,2022-09-14,4,3605.17,14420.68,returned,False
O08019,C1473,P040,2024-02-10,1,1109.06,1109.06,completed,True
O08020,C1569,P016,2023-06-09,1,3461.67,3461.67,completed,True
O08021,C1890,P040,2023-12-31,2,1142.57,2285.14,pending,False
O08022,C0202,P018,2024-06-30,3,1635.2,4905.6,pending,False
O08023,C1252,P033,2024-06-30,1,4163.57,4163.57,pending,False
O08024,C0926,P008,2024-06-30,5,2779.3,13896.5,completed,True
O08025,C1058,P029,2024-02-05,3,1101.83,3305.49,completed,True
O08026,C0687,P038,2024-06-30,3,2395.44,7186.32,completed,True
O08027,C1640,P017,2024-05-08,2,2879.73,5759.46,completed,True
O08028,C1682,P010,2022-11-25,1,2075.87,2075.87,completed,True
O08029,C0982,P035,2024-06-30,4,1246.96,4987.84,pending,False
O08030,C1750,P028,2024-03-18,4,2869.95,11479.8,completed,True
O08031,C0077,P005,2024-06-30,5,1211.27,6056.35,completed,True
O08032,C1432,P010,2024-06-30,3,2050.81,6152.43,returned,False
O08033,C1010,P032,2024-06-30,2,2510.03,5020.06,returned,False
O08034,C0933,P033,2024-03-09,1,3944.89,3944.89,pending,False
O08035,C1416,P017,2024-06-30,5,2978.93,14894.65,completed,True
O08036,C1297,P006,2023-02-23,2,1224.87,2449.74,completed,True
O08037,C0392,P023,2023-01-18,1,519.98,519.98,pending,False
O08038,C0370,P016,2024-06-30,3,3633.5,10900.5,returned,False
O08039,C1317,P002,2024-03-29,1,1159.25,1159.25,completed,True
O08040,C1208,P008,2022-12-21,2,2687.81,5375.62,returned,False
O08041,C0119,P036,2024-06-30,4,1439.46,5757.84,pending,False
O08042,C0867,P006,2024-02-29,3,1067.01,3201.03,completed,True
O08043,C0004,P016,2024-04-11,2,3847.8,7695.6,completed,True
O08044,C1349,P031,2024-06-30,1,4196.23,4196.23,returned,False
O08045,C0043,P027,2024-06-30,1,1791.04,1791.04,completed,True
O08046,C1672,P039,2024-04-16,2,3400.99,6801.98,returned,False
O08047,C0801,P026,2024-06-30,2,1355.46,2710.92,completed,True
O08048,C1623,P023,2024-06-30,1,561.54,561.54,completed,True
O08049,C0696,P039,2024-02-15,1,3328.41,3328.41,returned,False
O08050,C1282,P012,2024-06-30,1,1253.53,1253.53,pending,False
O08051,C1560,P003,2024-06-30,1,3568.44,3568.44,completed,True
O08052,C1826,P019,2024-06-30,1,3305.44,3305.44,pending,False
O08053,C1534,P005,2023-04-29,3,1229.99,3689.97,returned,False
O08054,C0135,P004,2024-01-02,1,2624.08,2624.08,pending,False
O08055,C1302,P040,2024-04-12,5,1081.99,5409.95,completed,True
O08056,C1191,P033,2024-01-03,1,4204.31,4204.31,completed,True
O08057,C1252,P014,2024-06-30,1,522.99,522.99,pending,False
O08058,C0030,P009,2023-10-14,3,1147.32,3441.96,returned,False
O08059,C0572,P006,2024-06-30,5,1207.16,6035.8,returned,False
O08060,C0899,P024,2023-11-27,1,651.65,651.65,completed,True
O08061,C0572,P032,2024-06-30,1,2781.11,2781.11,completed,True
O08062,C0681,P023,2023-10-19,2,563.25,1126.5,completed,True
O08063,C1830,P040,2023-08-28,1,1130.89,1130.89,completed,True
O08064,C1687,P026,2024-06-30,1,1290.46,1290.46,pending,False
O08065,C0121,P028,2024-03-20,1,2872.96,2872.96,returned,False
O08066,C1742,P026,2024-06-30,1,1327.73,1327.73,completed,True
O08067,C1582,P005,2023-08-15,4,1227.31,4909.24,returned,False
O08068,C0583,P039,2023-02-18,4,3485.84,13943.36,pending,False
O08069,C0215,P004,2023-11-13,1,2354.33,2354.33,completed,True
O08070,C0425,P035,2023-08-26,1,1158.78,1158.78,completed,True
O08071,C0511,P010,2024-06-30,3,1986.54,5959.62,completed,True
O08072,C1735,P017,2023-03-27,4,3128.32,12513.28,returned,False
O08073,C0020,P040,2024-06-30,1,1086.21,1086.21,returned,False
O08074,C1443,P035,2024-06-30,3,1230.62,3691.86,returned,False
O08075,C0817,P037,2023-11-24,1,3212.64,3212.64,completed,True
O08076,C0640,P039,2024-03-14,1,3331.39,3331.39,pending,False
O08077,C0592,P026,2024-06-30,2,1342.46,2684.92,completed,True
O08078,C0257,P011,2023-12-11,5,3741.26,18706.3,returned,False
O08079,C0271,P007,2023-06-09,1,370.21,370.21,completed,True
O08080,C0347,P002,2023-12-02,2,1043.88,2087.76,completed,True
O08081,C1744,P023,2024-06-30,2,556.13,1112.26,completed,True
O08082,C1449,P038,2024-06-30,1,2510.31,2510.31,returned,False
O08083,C1850,P040,2024-06-30,2,1042.48,2084.96,completed,True
O08084,C1370,P029,2024-06-30,5,1110.39,5551.95,pending,False
O08085,C1974,P035,2023-09-17,1,1206.03,1206.03,completed,True
O08086,C1140,P027,2024-06-30,1,1745.29,1745.29,completed,True
O08087,C0523,P015,2023-03-26,2,3739.43,7478.86,completed,True
O08088,C0774,P003,2024-06-30,2,3498.39,6996.78,pending,False
O08089,C0675,P022,2023-05-14,1,1058.27,1058.27,pending,False
O08090,C0627,P026,2023-10-22,3,1269.96,3809.88,completed,True
O08091,C1340,P012,2024-06-30,2,1120.3,2240.6,completed,True
O08092,C0585,P011,2024-06-30,2,3651.44,7302.88,completed,True
O08093,C0322,P019,2023-11-07,1,3807.58,3807.58,completed,True
O08094,C0650,P011,2023-10-12,1,3814.5,3814.5,returned,False
O08095,C0826,P034,2023-07-30,4,806.28,3225.12,completed,True
O08096,C0041,P028,2023-08-06,4,2850.08,11400.32,pending,False
O08097,C0913,P011,2024-06-30,2,3411.43,6822.86,completed,True
O08098,C1736,P024,2024-06-30,2,658.04,1316.08,completed,True
O08099,C1141,P017,2023-02-04,2,3178.44,6356.88,completed,True
O08100,C1479,P022,2024-02-03,1,974.73,974.73,pending,False
O08101,C1128,P013,2024-06-30,2,3547.15,7094.3,completed,True
O08102,C0773,P039,2023-04-29,3,3500.95,10502.85,completed,True
O08103,C0603,P034,2024-06-30,1,757.79,757.79,pending,False
O08104,C1457,P022,2024-06-30,5,966.59,4832.95,pending,False
O08105,C1454,P005,2023-04-03,1,1369.9,1369.9,completed,True
O08106,C0982,P030,2024-04-16,4,925.33,3701.32,completed,True
O08107,C1266,P019,2023-02-01,2,3661.15,7322.3,pending,False
O08108,C0871,P005,2024-05-06,1,1282.76,1282.76,completed,True
O08109,C1868,P018,2023-04-29,3,1648.04,4944.12,pending,False
O08110,C1081,P039,2024-06-30,5,3625.77,18128.85,completed,True
O08111,C0560,P033,2022-07-23,1,4127.77,4127.77,pending,False
O08112,C1067,P020,2023-11-19,2,3723.47,7446.94,completed,True
O08113,C0297,P002,2023-08-13,1,1175.07,1175.07,completed,True
O08114,C1078,P003,2024-03-22,3,3363.63,10090.89,completed,True
O08115,C1332,P004,2024-06-30,1,2512.22,2512.22,returned,False
O08116,C1776,P022,2023-08-28,1,1064.73,1064.73,completed,True
O08117,C1991,P031,2023-12-31,3,4446.56,13339.68,returned,False
O08118,C1461,P015,2024-06-26,1,3555.85,3555.85,completed,True
O08119,C0797,P018,2024-03-26,1,1700.55,1700.55,completed,True
O08120,C0174,P006,2024-03-22,3,1201.11,3603.33,completed,True
O08121,C1262,P028,2024-02-20,1,2646.32,2646.32,completed,True
O08122,C1042,P011,2024-06-30,5,3490.88,17454.4,completed,True
O08123,C0854,P035,2024-06-30,1,1249.03,1249.03,completed,True
O08124,C1425,P024,2024-06-30,2,629.21,1258.42,completed,True
O08125,C1562,P005,2024-03-22,1,1365.1,1365.1,completed,True
O08126,C0164,P017,2024-06-16,3,3023.42,9070.26,completed,True
O08127,C0053,P004,2023-07-14,3,2578.33,7734.99,completed,True
O08128,C0845,P033,2024-06-30,3,4208.58,12625.74,completed,True
O08129,C1899,P028,2024-06-30,3,2822.58,8467.74,completed,True
O08130,C1282,P031,2024-06-30,1,4127.33,4127.33,completed,True
O08131,C0001,P015,2023-12-14,1,3872.6,3872.6,completed,True
O08132,C0580,P008,2024-06-30,4,2719.07,10876.28,completed,True
O08133,C1597,P035,2024-02-27,2,1191.74,2383.48,completed,True
O08134,C1634,P028,2024-06-30,5,2700.09,13500.45,completed,True
O08135,C1871,P025,2024-06-30,1,2332.91,2332.91,returned,False
O08136,C0758,P022,2023-05-28,2,979.01,1958.02,completed,True
O08137,C1596,P038,2024-06-30,2,2497.87,4995.74,pending,False
O08138,C0506,P029,2023-10-23,1,1111.45,1111.45,completed,True
O08139,C0818,P020,2024-06-30,2,3385.17,6770.34,completed,True
O08140,C1754,P017,2024-06-30,1,2896.07,2896.07,completed,True
O08141,C1014,P023,2024-06-30,2,567.16,1134.32,completed,True
O08142,C1250,P001,2024-06-30,1,1811.35,1811.35,returned,False
O08143,C0789,P039,2024-02-18,1,3457.46,3457.46,completed,True
O08144,C1757,P033,2024-05-23,2,4208.44,8416.88,completed,True
O08145,C1774,P029,2024-05-24,1,1207.01,1207.01,pending,False
O08146,C0478,P018,2024-05-31,1,1665.57,1665.57,pending,False
O08147,C1270,P030,2024-06-30,4,845.48,3381.92,completed,True
O08148,C0637,P012,2024-06-30,3,1129.1,3387.3,pending,False
O08149,C1838,P035,2023-05-20,3,1219.99,3659.97,returned,False
O08150,C1056,P025,2023-09-24,2,2526.08,5052.16,pending,False
O08151,C1457,P040,2024-06-30,1,1130.17,1130.17,returned,False
O08152,C0409,P012,2024-06-10,1,1177.73,1177.73,returned,False
O08153,C0213,P023,2022-12-31,1,544.68,544.68,returned,False
O08154,C1602,P006,2023-09-26,1,1139.57,1139.57,returned,False
O08155,C0322,P032,2023-06-19,1,2807.32,2807.32,completed,True
O08156,C0481,P032,2023-09-12,1,2534.78,2534.78,completed,True
O08157,C1856,P037,2024-06-30,2,2838.37,5676.74,returned,False
O08158,C0851,P028,2023-04-07,1,2961.39,2961.39,returned,False
O08159,C1265,P034,2024-06-30,2,837.35,1674.7,returned,False
O08160,C0983,P012,2024-01-07,4,1132.12,4528.48,completed,True
O08161,C0369,P030,2024-06-30,2,901.18,1802.36,completed,True
O08162,C0258,P032,2024-05-22,1,2825.49,2825.49,pending,False
O08163,C0868,P003,2024-06-30,5,3288.96,16444.8,returned,False
O08164,C1725,P006,2023-12-20,2,1160.62,2321.24,pending,False
O08165,C0736,P040,2024-06-30,1,1084.8,1084.8,completed,True
O08166,C1417,P013,2022-11-26,5,3596.5,17982.5,pending,False
O08167,C1030,P002,2023-01-22,3,1045.49,3136.47,completed,True
O08168,C0457,P016,2024-06-30,1,3563.88,3563.88,completed,True
O08169,C0980,P005,2022-04-14,1,1241.07,1241.07,completed,True
O08170,C1757,P005,2024-03-24,2,1347.3,2694.6,completed,True
O08171,C0173,P006,2023-11-13,3,1244.9,3734.7,returned,False
O08172,C1686,P028,2022-12-08,1,2918.19,2918.19,pending,False
O08173,C0405,P014,2022-09-07,1,550.54,550.54,completed,True
O08174,C0641,P036,2023-02-20,1,1435.15,1435.15,completed,True
O08175,C0331,P021,2024-06-30,5,2103.04,10515.2,completed,True
O08176,C0502,P012,2023-08-02,3,1134.59,3403.77,completed,True
O08177,C0329,P020,2023-01-18,2,3548.53,7097.06,pending,False
O08178,C0142,P038,2022-12-14,2,2536.34,5072.68,pending,False
O08179,C1563,P031,2024-05-08,1,3931.41,3931.41,returned,False
O08180,C0004,P028,2023-05-27,2,2951.61,5903.22,completed,True
O08181,C1131,P012,2023-05-15,1,1294.36,1294.36,completed,True
O08182,C0676,P024,2024-06-30,1,674.33,674.33,completed,True
O08183,C1609,P031,2024-06-30,2,4218.2,8436.4,completed,True
O08184,C0895,P028,2024-06-30,1,2908.74,2908.74,completed,True
O08185,C1371,P020,2024-03-30,4,3581.36,14325.44,completed,True
O08186,C0063,P026,2024-06-30,4,1289.61,5158.44,completed,True
O08187,C1606,P029,2024-06-30,3,1149.54,3448.62,completed,True
O08188,C0773,P002,2024-03-21,1,1166.62,1166.62,pending,False
